Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Vulnerability_Score,Weather_Enc,Mode_Enc,Predicted_Daily_Demand,Demand_Volatility,Safety_Stock_MT,Carrying_Cost,Revenue_at_Risk
SC-10836,2024-12-29,Singapore,Dubai,Sea,Textiles,13765.27,443.41,3.1,9.0,Fog,0.667,41.68,0,7.2299999999999995,1,3,332.2642857142857,162.7595715421111,1835.67,82605.08,0.0
SC-10077,2024-12-29,Busan,Marseille,Sea,Electronics,1573.65,119.07,2.66,3.4,Storm,0.707,7.76,1,3.178,4,3,344.4342857142857,138.03739105246666,3189.48,143526.8,71442.0
SC-14040,2024-12-30,Dubai,Antwerp,Sea,Textiles,13058.47,73.5,1.29,7.1,Rain,0.713,29.57,0,5.356999999999999,3,3,304.6042857142857,171.5441080166795,1635.45,73595.05,0.0
SC-13154,2024-12-30,Dubai,Antwerp,Sea,Pharmaceuticals,6916.91,397.74,2.0,3.2,Hurricane,0.851,88.81,1,2.84,2,3,293.6557142857143,161.02569959038067,3656.66,164549.59,238644.0
SC-12052,2024-12-31,Shanghai,Marseille,Air,Pharmaceuticals,2903.73,465.01,3.35,2.0,Fog,0.734,0.5,0,2.405,1,0,298.3357142857143,166.1205656400541,575.12,25880.48,0.0
SC-12094,2024-12-31,Shanghai,Marseille,Air,Electronics,4663.5,179.0,3.23,8.6,Rain,0.931,0.5,1,6.989,3,0,297.49142857142857,166.80671663421055,2706.74,121803.32,107400.0
SC-14234,2024-12-31,Rotterdam,Singapore,Air,Electronics,803.54,367.51,4.26,7.3,Fog,0.696,0.5,0,6.387999999999999,1,0,292.1771428571429,163.37889048816237,563.52,25358.41,0.0
SC-14926,2025-01-01,Rotterdam,Singapore,Sea,Electronics,7243.03,223.06,4.29,9.5,Clear,0.655,14.58,0,7.936999999999999,0,3,260.6985714285714,150.0696895255193,1057.28,47577.45,0.0
SC-10448,2025-01-01,Busan,Marseille,Air,Pharmaceuticals,5955.76,272.86,2.77,4.4,Fog,0.754,0.65,0,3.911,1,0,282.66857142857145,136.52591456430213,544.24,24490.84,0.0
SC-13625,2025-01-01,Singapore,Dubai,Sea,Automotive,4317.09,302.64,2.55,7.3,Rain,0.84,9.66,0,5.874999999999999,3,3,315.40285714285716,100.81549528954523,771.37,34711.5,0.0
SC-11468,2025-01-01,Rotterdam,Los Angeles,Rail,Pharmaceuticals,13125.93,467.08,1.9,7.3,Rain,0.864,13.98,1,5.68,3,1,325.3085714285714,112.93233437602885,3033.27,136497.34,280248.0
SC-14875,2025-01-01,Rotterdam,Marseille,Sea,Electronics,9820.53,45.38,3.2,1.7,Clear,0.686,14.51,1,2.15,0,3,265.3614285714286,135.52992860478858,2554.37,114946.81,27228.0
SC-14019,2025-01-01,Dubai,Hamburg,Air,Automotive,3834.91,329.81,1.69,1.2,Clear,0.596,0.5,0,1.347,0,0,286.9057142857143,131.43845046981056,542.85,24428.03,0.0
SC-14149,2025-01-01,Los Angeles,Rotterdam,Rail,Textiles,11807.4,272.55,1.72,9.2,Hurricane,0.553,96.29,1,6.9559999999999995,2,1,273.34000000000003,126.54197788349417,3217.29,144778.0,163530.0
SC-13495,2025-01-02,Antwerp,Dubai,Air,Electronics,3562.86,489.02,2.44,8.9,Storm,0.608,1.29,1,6.962,4,0,311.3342857142857,147.17453174798354,2838.79,127745.51,293412.0
SC-12958,2025-01-02,Antwerp,Los Angeles,Air,Textiles,4474.04,76.01,2.33,0.8,Clear,0.531,0.87,0,1.259,0,0,283.21285714285716,172.39663683052598,578.47,26031.0,0.0
SC-11427,2025-01-02,Rotterdam,Shanghai,Air,Automotive,14301.27,383.66,3.42,6.0,Fog,0.606,1.54,1,5.225999999999999,1,0,294.7871428571429,176.58712124749155,2699.52,121478.32,230196.0
SC-11236,2025-01-02,Antwerp,Hamburg,Rail,Automotive,13033.19,322.46,2.95,1.1,Fog,0.845,14.74,0,1.655,1,1,274.12714285714287,160.82660307655237,1133.8,51021.11,0.0
SC-11288,2025-01-02,Rotterdam,Marseille,Air,Electronics,981.45,483.33,2.65,0.4,Rain,0.548,1.32,0,1.075,3,0,336.6914285714286,140.9679211060181,666.97,30013.71,0.0
SC-14802,2025-01-02,Los Angeles,Busan,Air,Textiles,13686.73,66.29,4.3,4.9,Hurricane,0.916,6.05,1,4.72,2,0,299.0457142857143,174.34683276514718,2804.57,126205.52,39774.0
SC-14960,2025-01-02,Dubai,Singapore,Rail,Pharmaceuticals,8412.59,294.46,2.86,5.2,Fog,0.544,10.64,1,4.497999999999999,1,1,302.17571428571426,173.98818742059726,2897.72,130397.57,176676.0
SC-14170,2025-01-02,Rotterdam,Marseille,Sea,Textiles,3065.01,136.18,3.75,7.4,Storm,0.761,17.42,1,6.305,4,3,251.76999999999998,161.49818058830684,2541.13,114350.63,81708.0
SC-10044,2025-01-02,Dubai,Rotterdam,Sea,Textiles,4252.31,312.07,3.72,7.2,Storm,0.531,25.25,1,6.156000000000001,4,3,285.49285714285713,142.1700089932576,2846.39,128087.65,187242.0
SC-14680,2025-01-02,Singapore,Busan,Air,Pharmaceuticals,4423.11,254.65,2.93,8.4,Fog,0.671,0.76,0,6.759,1,0,267.0628571428571,135.53026005463224,522.45,23510.45,0.0
SC-14129,2025-01-02,Antwerp,Singapore,Road,Pharmaceuticals,516.13,475.35,2.12,3.0,Fog,0.995,1.2,1,2.7359999999999998,1,2,288.9042857142857,156.62378638605585,2637.05,118667.07,285210.0
SC-13878,2025-01-03,Los Angeles,Antwerp,Air,Electronics,8577.09,187.41,3.42,3.0,Hurricane,0.842,3.71,1,3.1259999999999994,2,0,246.63000000000002,133.65127995396588,2278.12,102515.24,112446.0
SC-13318,2025-01-03,Hamburg,Rotterdam,Road,Electronics,12165.17,429.03,4.13,6.9,Fog,0.778,14.59,0,6.069,1,2,298.45,121.87838569656275,939.92,42296.6,0.0
SC-14913,2025-01-03,Rotterdam,Singapore,Road,Pharmaceuticals,3334.14,303.6,3.2,3.6,Storm,0.536,6.85,1,3.48,4,2,299.7557142857143,121.87747506644344,2770.73,124682.95,182160.0
SC-12961,2025-01-03,Antwerp,Singapore,Road,Electronics,5507.46,158.15,1.29,0.1,Fog,0.981,4.71,0,0.457,1,2,302.89428571428573,117.1544018033675,691.54,31119.24,0.0
SC-12691,2025-01-03,Singapore,Hamburg,Road,Automotive,9129.41,440.67,3.62,2.9,Storm,0.999,17.73,0,3.1159999999999997,4,2,321.2657142857143,128.3785490722843,1065.62,47952.81,0.0
SC-13184,2025-01-03,Rotterdam,Antwerp,Rail,Automotive,7967.58,145.12,2.86,2.9,Fog,0.539,9.86,0,2.888,1,1,305.61857142857144,143.62110968663058,928.12,41765.19,0.0
SC-12234,2025-01-04,Hamburg,Marseille,Rail,Perishables,10183.17,169.94,2.76,7.7,Fog,0.574,14.92,1,6.218,1,1,261.98857142857145,129.12333734696878,2515.94,113217.46,101964.0
SC-13778,2025-01-04,Shanghai,Busan,Road,Pharmaceuticals,10026.94,386.66,3.81,8.0,Hurricane,0.728,67.44,1,6.742999999999999,2,2,290.45285714285717,131.87526324956835,3184.47,143301.18,231996.0
SC-12036,2025-01-04,Busan,Singapore,Sea,Textiles,2154.39,133.22,1.99,1.1,Hurricane,0.761,25.69,1,1.367,2,3,248.19428571428574,127.38691008853615,2491.61,112122.29,79932.0
SC-14550,2025-01-04,Dubai,Shanghai,Rail,Textiles,14024.92,58.72,2.22,6.0,Rain,0.506,15.93,1,4.866,3,1,213.2114285714286,142.37781831317344,2150.11,96754.97,35232.0
SC-10903,2025-01-04,Singapore,Antwerp,Air,Perishables,8954.1,188.53,3.37,2.2,Hurricane,0.856,3.62,1,2.551,2,0,217.5514285714286,140.8747799085617,2023.21,91044.32,113118.0
SC-13665,2025-01-04,Busan,Los Angeles,Sea,Pharmaceuticals,6853.59,279.86,4.09,5.4,Fog,0.928,18.6,0,5.007,1,3,194.57857142857145,107.61073187319965,843.28,37947.55,0.0
SC-13233,2025-01-04,Busan,Antwerp,Road,Perishables,1337.12,295.62,1.28,3.2,Hurricane,0.685,6.95,1,2.6239999999999997,2,2,216.07857142857145,111.06146022639462,2019.55,90879.6,177372.0
SC-14352,2025-01-04,Singapore,Hamburg,Sea,Perishables,6505.05,438.33,2.1,0.8,Storm,0.9,28.51,1,1.19,4,3,254.42000000000002,136.00512331036177,2601.27,117056.94,262998.0
SC-13178,2025-01-04,Hamburg,Busan,Road,Perishables,12304.82,21.12,2.18,6.6,Fog,0.87,14.93,0,5.273999999999999,1,2,202.20000000000002,146.53630665014944,1003.74,45168.23,0.0
SC-12162,2025-01-05,Singapore,Dubai,Air,Textiles,5609.44,314.98,3.01,5.9,Fog,0.744,0.55,1,5.0329999999999995,1,0,228.1657142857143,148.3682888240322,2078.55,93534.67,188988.0
SC-10127,2025-01-05,Rotterdam,Busan,Sea,Electronics,12980.59,125.62,3.99,4.7,Hurricane,0.535,177.59,1,4.487,2,3,237.72285714285712,137.3822497892027,3712.06,167042.79,75372.0
SC-11719,2025-01-05,Singapore,Hamburg,Rail,Electronics,3968.11,146.31,2.23,4.4,Clear,0.76,3.42,0,3.749,0,1,231.6914285714286,140.78649419464588,601.16,27051.99,0.0
SC-11483,2025-01-05,Antwerp,Los Angeles,Road,Textiles,583.5,6.01,3.1,4.3,Rain,0.859,0.62,1,3.9399999999999995,3,2,192.57,161.67019638758393,1760.15,79206.76,3606.0
SC-11881,2025-01-05,Rotterdam,Singapore,Road,Textiles,13163.18,103.74,1.92,8.1,Rain,0.784,13.35,0,6.245999999999999,3,2,165.15857142857143,157.49882321555813,995.71,44806.91,0.0
SC-11090,2025-01-05,Rotterdam,Shanghai,Road,Pharmaceuticals,14169.61,210.05,4.34,2.8,Rain,0.836,11.33,1,3.2619999999999996,3,2,132.5471428571429,107.06956456968865,1341.83,60382.21,126030.0
SC-10058,2025-01-05,Rotterdam,Shanghai,Road,Textiles,1155.8,279.53,2.94,2.4,Rain,0.956,1.32,0,2.562,3,2,169.46285714285713,106.7956868221252,368.23,16570.13,0.0
SC-12734,2025-01-05,Hamburg,Los Angeles,Rail,Pharmaceuticals,14169.5,44.7,2.05,6.6,Storm,0.869,38.58,1,5.234999999999999,4,1,130.85142857142858,93.44030811674502,1525.5,68647.69,26820.0
SC-12225,2025-01-05,Dubai,Busan,Sea,Electronics,7297.14,486.05,2.8,1.4,Rain,0.884,12.83,0,1.8199999999999998,3,3,182.34142857142857,163.28230343269186,1020.19,45908.64,0.0
SC-10801,2025-01-05,Dubai,Singapore,Air,Textiles,2711.82,50.98,3.96,2.8,Hurricane,0.945,1.21,1,3.1479999999999997,2,0,168.72285714285712,170.59990540387017,1562.15,70296.96,30588.0
SC-11421,2025-01-06,Singapore,Rotterdam,Air,Electronics,7854.9,233.17,2.06,2.6,Fog,0.601,0.75,1,2.4379999999999997,1,0,201.17428571428573,155.42000094980716,1839.12,82760.18,139902.0
SC-10185,2025-01-06,Antwerp,Hamburg,Road,Textiles,10069.77,470.73,2.83,6.7,Clear,0.617,8.42,1,5.539,0,2,253.60142857142858,177.41611449063024,2453.19,110393.57,282438.0
SC-12413,2025-01-06,Rotterdam,Hamburg,Rail,Perishables,899.28,412.74,4.41,2.3,Rain,0.789,0.5,1,2.933,3,1,282.5571428571429,185.48054270949717,2573.32,115799.47,247644.0
SC-11883,2025-01-06,Singapore,Hamburg,Road,Perishables,11536.26,233.28,1.2,5.9,Storm,0.814,26.69,1,4.49,4,2,275.95,186.4276817785744,2965.92,133466.47,139968.0
SC-11828,2025-01-07,Los Angeles,Rotterdam,Rail,Automotive,12081.36,338.37,1.74,1.1,Storm,0.875,26.24,0,1.292,4,1,317.90285714285716,156.32822390878852,1441.79,64880.73,0.0
SC-10527,2025-01-07,Los Angeles,Shanghai,Road,Automotive,4464.4,41.64,1.43,7.1,Clear,0.993,4.19,0,5.399,0,2,254.4157142857143,166.56553513628845,727.81,32751.56,0.0
SC-12147,2025-01-07,Antwerp,Singapore,Air,Electronics,5688.07,110.31,1.25,2.3,Fog,0.801,1.04,1,1.9849999999999999,1,0,262.89142857142855,155.63952362522113,2400.07,108003.2,66186.0
SC-13898,2025-01-07,Los Angeles,Busan,Rail,Textiles,8334.3,38.47,4.38,1.1,Storm,0.789,18.3,1,2.0839999999999996,4,1,235.07714285714286,177.67392452789147,2474.64,111358.86,23082.0
SC-11915,2025-01-08,Antwerp,Singapore,Rail,Perishables,10970.03,87.21,4.46,4.9,Fog,0.72,14.39,1,4.768,1,1,180.28857142857143,149.8488408840244,1885.89,84865.11,52326.0
SC-11325,2025-01-08,Dubai,Marseille,Rail,Electronics,5384.99,97.48,2.24,2.3,Storm,0.765,12.71,1,2.282,4,1,135.25142857142856,110.56915926673348,1389.09,62508.99,58488.0
SC-10446,2025-01-08,Busan,Shanghai,Road,Automotive,14797.02,174.56,2.5,4.7,Fog,0.546,16.06,0,4.04,1,2,126.86285714285714,103.92001727519137,724.71,32611.89,0.0
SC-10074,2025-01-08,Busan,Los Angeles,Sea,Electronics,10749.43,486.26,4.44,9.3,Storm,0.9,66.01,1,7.842,4,3,147.99,156.04634012583114,2485.91,111865.96,291756.0
SC-14211,2025-01-08,Dubai,Marseille,Road,Automotive,8991.02,471.05,4.36,7.5,Fog,0.937,10.79,0,6.558,1,2,209.33428571428573,188.33407948440475,1089.18,49012.96,0.0
SC-13277,2025-01-08,Antwerp,Los Angeles,Sea,Perishables,7533.87,211.8,3.48,3.5,Clear,0.873,12.52,1,3.4939999999999998,0,3,223.83285714285716,183.2790056820735,2295.89,103314.85,127080.0
SC-13784,2025-01-09,Los Angeles,Shanghai,Air,Electronics,12114.22,283.66,2.07,8.9,Fog,0.617,1.45,0,6.850999999999999,1,0,258.86,164.40739875889622,572.23,25750.25,0.0
SC-13431,2025-01-09,Antwerp,Rotterdam,Road,Textiles,14864.85,294.26,4.29,7.5,Storm,0.748,35.38,1,6.537,4,2,288.43857142857144,145.9702885782553,2983.97,134278.75,176556.0
SC-12432,2025-01-09,Rotterdam,Hamburg,Sea,Pharmaceuticals,14768.19,97.53,4.13,6.0,Rain,0.51,32.0,1,5.438999999999999,3,3,288.4457142857143,145.95938771420234,2950.95,132792.56,58518.0
SC-12404,2025-01-09,Dubai,Rotterdam,Sea,Textiles,10318.25,182.44,4.5,7.7,Storm,0.651,59.99,1,6.739999999999999,4,3,289.57142857142856,144.96162830539834,3215.23,144685.3,109464.0
SC-11353,2025-01-09,Hamburg,Singapore,Road,Pharmaceuticals,11016.24,285.05,3.17,9.6,Rain,0.606,11.98,1,7.670999999999999,3,2,260.82714285714286,116.64308348037432,2458.96,110653.1,171030.0
SC-11335,2025-01-09,Shanghai,Hamburg,Rail,Electronics,9929.72,372.63,3.07,9.7,Rain,0.829,12.34,1,7.710999999999999,3,1,246.76714285714283,89.95934039225475,2299.31,103469.12,223578.0
SC-12406,2025-01-09,Busan,Antwerp,Sea,Textiles,5786.61,335.14,1.34,2.9,Clear,0.825,10.02,1,2.432,0,3,264.38714285714286,93.95912900729537,2448.99,110204.4,201084.0
SC-12161,2025-01-10,Rotterdam,Busan,Road,Pharmaceuticals,9503.46,206.06,3.27,6.3,Storm,0.563,22.34,1,5.390999999999999,4,2,253.3014285714286,95.86472125319314,2417.23,108775.47,123636.0
SC-12177,2025-01-10,Shanghai,Los Angeles,Rail,Automotive,9821.79,385.45,3.2,3.1,Clear,0.524,7.93,0,3.13,0,1,266.32857142857137,107.80999017230468,696.13,31325.82,0.0
SC-14816,2025-01-10,Hamburg,Shanghai,Sea,Perishables,13683.43,298.42,2.67,7.8,Rain,0.799,31.6,0,6.261,3,3,295.02714285714285,78.00599329844002,900.13,40505.64,0.0
SC-13534,2025-01-10,Los Angeles,Antwerp,Rail,Textiles,3871.34,271.13,2.72,7.1,Hurricane,0.555,28.3,1,5.786,2,1,307.69714285714286,62.29113947539367,2845.38,128042.07,162678.0
SC-11928,2025-01-11,Rotterdam,Shanghai,Rail,Pharmaceuticals,9813.72,349.34,2.74,0.6,Hurricane,0.742,58.05,1,1.242,2,1,316.88142857142856,63.1293554084454,2983.2,134244.05,209604.0
SC-13709,2025-01-11,Dubai,Singapore,Road,Automotive,14468.72,362.07,3.83,4.6,Rain,0.609,12.39,1,4.369,3,2,315.3728571428572,61.68477167942632,2884.34,129795.5,217242.0
SC-12110,2025-01-11,Singapore,Antwerp,Air,Textiles,2540.32,360.45,1.57,7.5,Storm,0.686,0.5,1,5.721,4,0,318.98857142857145,63.743968977092116,2895.78,130309.94,216270.0
SC-12100,2025-01-11,Hamburg,Singapore,Rail,Perishables,13768.81,5.57,2.54,8.3,Hurricane,0.517,108.14,1,6.572000000000001,2,1,290.34714285714284,131.72938177874212,3471.53,156218.77,3342.0
SC-12709,2025-01-11,Hamburg,Marseille,Rail,Pharmaceuticals,4752.97,420.55,2.28,1.0,Fog,0.624,5.57,1,1.384,1,1,295.3614285714286,136.53327389670426,2732.63,122968.25,252330.0
SC-13883,2025-01-11,Busan,Rotterdam,Rail,Pharmaceuticals,3696.47,160.51,1.54,3.3,Fog,0.935,4.44,0,2.7719999999999994,1,1,275.65999999999997,145.66316063667824,711.9,32035.48,0.0
SC-11590,2025-01-11,Rotterdam,Hamburg,Air,Pharmaceuticals,10540.32,227.53,2.76,3.8,Clear,0.802,0.5,1,3.4879999999999995,0,0,269.43142857142857,146.816750001328,2451.08,110298.74,136518.0
SC-11424,2025-01-11,Singapore,Dubai,Air,Textiles,14806.14,218.6,3.94,5.2,Fog,0.58,1.76,1,4.821999999999999,1,0,250.75428571428571,143.22915972398266,2297.09,103369.13,131160.0
SC-12470,2025-01-12,Rotterdam,Busan,Air,Perishables,3802.37,409.13,3.53,7.8,Clear,0.781,0.85,0,6.519,0,0,257.4771428571429,150.25692116219773,520.23,23410.18,0.0
SC-11361,2025-01-12,Rotterdam,Busan,Road,Textiles,3554.6,233.4,2.62,2.6,Rain,0.666,2.95,0,2.606,3,2,239.32714285714286,143.25571317452886,594.56,26755.38,0.0
SC-10869,2025-01-12,Singapore,Hamburg,Rail,Automotive,14218.67,294.63,2.42,3.4,Clear,0.755,11.21,0,3.106,0,1,280.62142857142857,99.67670580909287,750.09,33754.11,0.0
SC-14554,2025-01-12,Busan,Los Angeles,Air,Pharmaceuticals,7148.52,322.99,2.05,9.3,Fog,0.747,0.5,0,7.125,1,0,266.6842857142857,82.12597759076083,493.42,22204.12,0.0
SC-13614,2025-01-12,Singapore,Antwerp,Sea,Perishables,5827.17,117.29,2.81,7.7,Hurricane,0.731,89.78,1,6.233,2,3,260.51000000000005,92.41832267828018,2770.7,124681.52,70374.0
SC-12237,2025-01-12,Dubai,Marseille,Road,Perishables,3187.29,434.53,4.16,4.0,Storm,0.956,7.35,1,4.048,4,2,290.08142857142855,111.29605599908943,2679.15,120561.9,260718.0
SC-10758,2025-01-12,Dubai,Singapore,Sea,Textiles,13461.44,219.44,2.32,1.2,Rain,0.921,23.97,1,1.536,3,3,290.20142857142855,111.20655592613437,2782.58,125216.3,131664.0
SC-11789,2025-01-12,Dubai,Hamburg,Road,Automotive,8016.92,275.72,3.32,9.6,Clear,0.709,6.83,1,7.715999999999999,0,2,271.14285714285717,98.08541442951434,2496.71,112351.88,165432.0
SC-13941,2025-01-12,Dubai,Antwerp,Road,Pharmaceuticals,13520.49,195.64,2.12,1.0,Fog,0.987,12.6,1,1.3359999999999999,1,2,265.74857142857144,101.48642034423014,2483.84,111772.72,117384.0
SC-13933,2025-01-12,Singapore,Shanghai,Rail,Electronics,3728.8,334.13,4.44,7.1,Clear,0.891,3.66,1,6.302,0,1,271.3914285714286,104.41579628717952,2484.83,111817.55,200478.0
SC-11632,2025-01-13,Hamburg,Busan,Rail,Automotive,10141.22,333.22,3.56,4.9,Clear,0.867,8.41,0,4.498,0,1,272.8528571428571,105.32597047804931,706.58,31795.97,0.0
SC-10438,2025-01-13,Rotterdam,Antwerp,Sea,Automotive,10740.51,16.15,2.7,7.0,Clear,0.583,20.64,0,5.709999999999999,0,3,258.4042857142857,133.41450831364435,1104.61,49707.33,0.0
SC-10380,2025-01-13,Los Angeles,Rotterdam,Air,Automotive,2213.39,112.97,3.8,8.9,Fog,0.783,0.5,1,7.369999999999999,1,0,212.46714285714285,117.01559920430637,1932.97,86983.5,67782.0
SC-14384,2025-01-13,Busan,Dubai,Rail,Perishables,13231.49,267.9,3.94,8.7,Fog,0.877,19.66,1,7.2719999999999985,1,1,219.39000000000001,118.91495700709821,2172.74,97773.45,160740.0
SC-12918,2025-01-14,Shanghai,Dubai,Sea,Electronics,6628.12,57.77,1.38,2.7,Fog,0.714,15.67,0,2.304,1,3,188.25428571428574,129.7475295663521,913.74,41118.51,0.0
SC-14382,2025-01-14,Hamburg,Rotterdam,Air,Pharmaceuticals,8821.05,289.46,2.18,9.0,Rain,0.733,0.53,1,6.954,3,0,201.65714285714284,135.36193479141835,1837.25,82676.15,173676.0
SC-12349,2025-01-14,Rotterdam,Los Angeles,Sea,Textiles,646.9,470.38,1.84,1.1,Clear,0.882,1.36,0,1.322,0,3,221.12142857142857,164.29040724974095,510.89,22990.03,0.0
SC-12969,2025-01-14,Los Angeles,Singapore,Rail,Pharmaceuticals,7695.75,447.65,1.98,1.5,Clear,0.702,4.59,0,1.6439999999999997,0,1,237.46857142857144,182.03778357148573,774.51,34852.91,0.0
SC-11416,2025-01-14,Shanghai,Antwerp,Road,Pharmaceuticals,1070.48,193.39,4.25,9.7,Clear,0.51,1.04,0,8.065,0,2,262.7885714285714,156.68430121623257,544.98,24524.08,0.0
SC-10076,2025-01-14,Rotterdam,Antwerp,Air,Pharmaceuticals,11683.42,307.48,1.87,0.4,Rain,0.583,1.23,0,0.841,3,0,290.5757142857143,142.27125721160797,588.16,26466.98,0.0
SC-12170,2025-01-14,Rotterdam,Shanghai,Air,Pharmaceuticals,10451.74,242.02,2.4,4.3,Storm,0.654,1.28,1,3.7299999999999995,4,0,286.87857142857143,143.29134137932337,2617.13,117770.79,145212.0
SC-11400,2025-01-14,Rotterdam,Hamburg,Air,Electronics,2922.11,342.42,1.69,5.8,Rain,0.766,0.5,0,4.566999999999999,3,0,327.5428571428571,101.8278571436928,606.25,27281.04,0.0
SC-10791,2025-01-14,Los Angeles,Marseille,Rail,Textiles,9000.33,331.77,2.32,4.6,Storm,0.891,23.55,1,3.9159999999999995,4,1,333.58714285714285,100.43680097691438,3132.3,140953.67,199062.0
SC-14704,2025-01-15,Rotterdam,Dubai,Air,Electronics,6519.61,173.71,4.22,9.8,Storm,0.831,2.19,1,8.126,4,0,291.20571428571424,95.56884304994406,2652.97,119383.87,104226.0
SC-12171,2025-01-15,Dubai,Antwerp,Air,Textiles,1509.8,443.53,4.1,2.4,Storm,0.745,0.5,1,2.9099999999999997,4,0,290.6171428571429,94.45093183134618,2639.65,118784.33,266118.0
SC-13860,2025-01-15,Antwerp,Busan,Air,Electronics,12312.73,253.37,2.22,2.7,Clear,0.508,0.5,1,2.556,0,0,299.1857142857143,86.55071785898052,2716.99,122264.44,152022.0
SC-11946,2025-01-15,Shanghai,Busan,Sea,Electronics,6882.89,69.12,2.3,8.7,Rain,0.966,16.83,0,6.779999999999999,3,3,265.13428571428574,122.26412649903274,957.34,43080.48,0.0
SC-11368,2025-01-15,Busan,Los Angeles,Road,Pharmaceuticals,3105.41,252.36,2.35,4.3,Hurricane,0.837,18.89,1,3.715,2,2,266.6114285714286,122.00050429247865,2572.83,115777.18,151416.0
SC-13668,2025-01-15,Antwerp,Busan,Sea,Automotive,862.09,126.86,4.16,9.8,Fog,0.507,2.85,1,8.108,1,3,235.81714285714287,126.7873839299855,2168.99,97604.39,76116.0
SC-13978,2025-01-16,Busan,Singapore,Air,Pharmaceuticals,1233.31,322.24,1.23,2.8,Fog,0.803,0.5,0,2.3289999999999997,1,0,234.4557142857143,125.63122579692565,450.07,20253.34,0.0
SC-14065,2025-01-16,Busan,Singapore,Sea,Automotive,1991.22,232.7,4.1,1.9,Storm,0.863,9.46,1,2.5599999999999996,4,3,242.88285714285715,122.82450416675637,2290.6,103077.15,139620.0
SC-14931,2025-01-16,Rotterdam,Busan,Sea,Pharmaceuticals,5460.92,52.42,2.86,7.5,Hurricane,0.878,83.75,1,6.108,2,3,187.01000000000002,103.82641266395869,2310.44,103969.73,31452.0
SC-13914,2025-01-16,Shanghai,Rotterdam,Air,Textiles,14503.33,42.82,2.76,6.9,Fog,0.628,1.16,1,5.658,1,0,156.93142857142857,111.6046646917248,1437.9,64705.35,25692.0
SC-11560,2025-01-16,Dubai,Antwerp,Air,Electronics,5624.61,120.84,2.57,0.0,Fog,0.874,1.4,0,0.7709999999999999,1,0,164.32000000000002,106.4136695479797,363.47,16356.03,0.0
SC-14503,2025-01-16,Los Angeles,Rotterdam,Road,Perishables,593.73,464.58,2.93,3.9,Hurricane,0.932,2.64,1,3.609,2,2,194.63714285714286,154.87324728244548,1814.48,81651.43,278748.0
SC-14563,2025-01-16,Busan,Los Angeles,Road,Pharmaceuticals,1213.7,267.48,3.93,1.9,Storm,0.85,2.16,0,2.509,4,2,214.7257142857143,153.73235517798923,539.32,24269.45,0.0
SC-11829,2025-01-16,Busan,Marseille,Rail,Perishables,4745.92,203.1,1.34,5.5,Rain,0.623,4.84,0,4.252,3,1,197.7057142857143,146.25884302121617,640.81,28836.5,0.0
SC-12718,2025-01-17,Rotterdam,Dubai,Air,Textiles,12782.38,213.52,3.55,2.4,Hurricane,0.547,6.21,1,2.745,2,0,194.9657142857143,145.67248274321207,1867.95,84057.79,128112.0
SC-10175,2025-01-17,Singapore,Hamburg,Road,Automotive,3028.31,408.51,1.41,7.1,Rain,0.566,1.92,0,5.393,3,2,245.83571428571426,149.71663032288072,562.37,25306.46,0.0
SC-11969,2025-01-17,Shanghai,Los Angeles,Road,Textiles,879.85,235.94,3.68,4.7,Storm,0.842,1.95,1,4.394,4,2,273.4242857142857,121.13701359165506,2496.97,112363.83,141564.0
SC-13467,2025-01-17,Hamburg,Antwerp,Road,Perishables,10182.53,260.57,3.98,1.1,Rain,0.69,7.53,0,1.964,3,2,293.38571428571424,101.76698414468636,704.18,31687.93,0.0
SC-12429,2025-01-17,Antwerp,Hamburg,Road,Automotive,13381.85,333.23,3.33,2.8,Fog,0.653,13.92,0,2.9589999999999996,1,2,274.62142857142857,72.9777467060047,671.02,30196.02,0.0
SC-13027,2025-01-17,Busan,Rotterdam,Rail,Automotive,9805.15,114.59,1.86,7.7,Fog,0.831,14.37,1,5.9479999999999995,1,1,252.78,95.02125306126719,2369.72,106637.41,68754.0
SC-14213,2025-01-17,Busan,Singapore,Sea,Electronics,3889.24,201.78,4.08,2.5,Hurricane,0.625,48.59,1,2.974,2,3,252.5914285714286,95.13751440740447,2540.05,114302.05,121068.0
SC-13066,2025-01-17,Rotterdam,Singapore,Road,Electronics,719.1,241.08,3.21,2.0,Storm,0.773,0.87,0,2.363,4,2,256.5285714285714,93.81214268038954,487.47,21936.19,0.0
SC-12049,2025-01-17,Rotterdam,Shanghai,Air,Automotive,1685.02,244.05,1.73,1.4,Storm,0.538,0.53,1,1.4989999999999999,4,0,233.03428571428574,65.82527195972273,2116.26,95231.87,146430.0
SC-14767,2025-01-17,Shanghai,Los Angeles,Rail,Automotive,1911.82,380.68,4.44,1.0,Clear,0.843,0.9,0,2.032,0,1,253.71142857142857,86.4058280111114,479.94,21597.24,0.0
SC-14529,2025-01-17,Hamburg,Los Angeles,Rail,Textiles,3121.38,474.59,2.69,5.5,Rain,0.983,2.78,0,4.657,3,1,284.2857142857143,120.4108227219277,613.16,27592.32,0.0
